Activity_Period,Operating_Airline,Operating_Airline_IATA_Code,Published_Airline,Published_Airline_IATA_Code,GEO_Summary,GEO_Region,Landing_Aircraft_Type,Aircraft_Body_Type,Aircraft_Manufacturer,Aircraft_Model,Aircraft_Version,Landing_Count,Total_Landed_Weight
5/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,B777,222B,91,41860000
5/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,131,527,72613749
5/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,131,90,12400830
5/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,131,54,7440498
5/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,1125,159972750
5/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,30,4265940
5/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,18,2559564
5/1/10,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,507,69858009
5/1/10,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,478,67970644
5/1/10,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B747,400,31,19530000
5/1/10,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,600,8,964000
5/1/10,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,700,34,4392800
5/1/10,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,800,1,146300
6/1/10,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,B767,-,64,17507000
6/1/10,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B737,700,30,3840000
6/1/10,Air Berlin,AB,Air Berlin,AB,International,Europe,Passenger,Wide Body,Airbus,A330,200,9,3603600
6/1/10,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,114,91,12239500
6/1/10,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,211,69,9811800
6/1/10,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,214,9,1279800
6/1/10,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Regional Jet,Embraer,ERJ,190,130,12610000
6/1/10,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Freighter,Turbo Prop,Shorts,SD3,30,22,572000
6/1/10,Air China,CA,Air China,CA,International,Asia,Combi,Wide Body,Boeing,B747,400C,29,18270000
6/1/10,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,B747,400M,1,630000
6/1/10,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B747,400,30,17956453
6/1/10,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A340,300,4,1675496
6/1/10,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B777,200,21,9870000
6/1/10,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,178,22784000
6/1/10,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,400,111,13431000
6/1/10,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,400,2,242000
6/1/10,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,3,387600
6/1/10,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,93,13392000
6/1/10,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,800,27,3888000
6/1/10,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,900,68,9948400
6/1/10,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,900,31,4535300
6/1/10,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,30,16620000
6/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,215,30960000
6/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B757,-,125,24750000
6/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B767,200,106,28620000
6/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B767,300,159,49290000
6/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,83,146,18980000
6/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,SP,173,22490000
6/1/10,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,B-99,-,12,130800
6/1/10,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,C-99,-,9,101700
6/1/10,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Fairchild,SA-227,-,25,350000
6/1/10,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B747,400F,24,15984000
6/1/10,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,B777,200ER,18,8280000
6/1/10,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-8,73,1,275000
6/1/10,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B747,400,62,39060000
6/1/10,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,B747,400,60,37800000
6/1/10,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,B747,400F,9,5994000
6/1/10,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,B747,400,30,18900000
6/1/10,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,B747,400F,21,13986000
6/1/10,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,196,28674800
6/1/10,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B757,-,318,62964000
6/1/10,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,B757,300,90,20160000
6/1/10,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B767,300,90,26550000
6/1/10,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,B767,300ER,2,640000
6/1/10,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Passenger,Wide Body,Boeing,B767,300ER,29,9280000
6/1/10,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,114,49,6585600
6/1/10,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,114,16210800
6/1/10,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Passenger,Wide Body,Airbus,A330,223,1,401200
6/1/10,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-90,-,1,142000
6/1/10,EVA Airways,BR,EVA Airways,BR,International,Asia,Combi,Wide Body,Boeing,B747,400E,5,3150000
6/1/10,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,B747,400F,17,11084000
6/1/10,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,46,25484000
6/1/10,Emirates ,EK,Emirates ,EK,International,Middle East,Passenger,Wide Body,Boeing,B777,300ER,30,16619970
6/1/10,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,20,31,8237900
6/1/10,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,30,10,2734000
6/1/10,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD-11,-,3,1444500
6/1/10,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A318,-,60,7590000
6/1/10,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,69,9280500
6/1/10,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,190,17,1611600
6/1/10,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,B767,300,20,5900000
6/1/10,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,B767,300ER,11,3520000
6/1/10,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,166,11122000
6/1/10,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,30,16620000
6/1/10,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,320,45504000
6/1/10,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B777,200,16,7519904
6/1/10,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,B777,300,14,7739732
6/1/10,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,B747,400,22,13860000
6/1/10,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B747,400ERF,22,14366000
6/1/10,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,B747,400F,8,5216000
6/1/10,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,B747,430,30,18900000
6/1/10,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,600,30,17130000
6/1/10,Mesa Airlines,YV,US Airways,US ,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,119,8746500
6/1/10,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,1,75100
6/1/10,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A318,-,2,253530
6/1/10,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A319,-,43,5783715
6/1/10,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A320,-,57,8106654
6/1/10,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,B747,400F,26,16952000
6/1/10,Pacific Aviation,,Pacific Aviation,,International,Europe,Passenger,Narrow Body,Ilyushin,IL-62,-,1,235743
6/1/10,Pacific Aviation,,Pacific Aviation,,International,Europe,Passenger,Wide Body,Ilyushin,IL-96,-,3,1156680
6/1/10,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,B747,400,30,18900000
6/1/10,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,B747,400,6,3868000
6/1/10,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Passenger,Wide Body,Boeing,B747,400ER,9,5733000
6/1/10,Republic Airlines,RW,Republic Airlines,RW,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,26,3497000
6/1/10,Republic Airlines,RW,Republic Airlines,RW,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,190,30,2844000
6/1/10,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,60,33170280
6/1/10,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,2B19,1004,47188000
6/1/10,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CL600,2B19,60,2820000
6/1/10,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,2C10,21,987000
6/1/10,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,600,720,48240000
6/1/10,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,600,148,9916000
6/1/10,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,26,1742000
6/1/10,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,118,8850000
6/1/10,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Turbo Prop,Embraer,EMB,120,1810,46698000
6/1/10,Southern Air,9S,Southern Air,9S,International,Asia,Freighter,Wide Body,Boeing,B747,200F,1,630000
6/1/10,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,300,318,36252000
6/1/10,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,500,96,10560000
6/1/10,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,819,104832000
6/1/10,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,400,1,124000
6/1/10,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,12,1550400
6/1/10,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,9,1315500
6/1/10,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Airbus,A340,300,25,10471950
6/1/10,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A319,-,1,137500
6/1/10,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,-,38,5403600
6/1/10,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A319,132,149,20517300
6/1/10,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A320,231,121,17194100
6/1/10,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A321,-,150,25725000
6/1/10,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,10,1280000
6/1/10,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,247,36025700
6/1/10,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,900,16,2356800
6/1/10,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B737,900ER,120,18876000
6/1/10,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B757,200,1,198000
6/1/10,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,B757,300,50,11200000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,B747,422,35,22050000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,B747,422,146,91980000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,B747,422,30,18900000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,B747,422,30,18900000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,B757,-,1072,212256000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,B767,300,254,76200000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,B767,322,45,14400000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,B777,222,121,53845000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,B777,222B,15,6900000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,B777,222B,60,27600000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,B777,222B,90,41400000
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,131,486,66964482
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,131,90,12400830
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,131,48,6613776
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,1175,167082650
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,30,4265940
6/1/10,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,20,2843960
6/1/10,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,-,482,66414298
6/1/10,Virgin America,VX,Virgin America,VX,International,Canada,Passenger,Narrow Body,Airbus,A319,-,7,964523
6/1/10,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,-,412,58585576
6/1/10,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,B747,400,30,18900000
6/1/10,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,600,11,1325500
6/1/10,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,700,34,4392800
6/1/10,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,B737,800,1,146300
7/1/10,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,B767,-,67,18246000
7/1/10,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,B737,700,31,3968000
7/1/10,Air Berlin,AB,Air Berlin,AB,International,Europe,Passenger,Wide Body,Airbus,A330,200,9,3603600
7/1/10,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,B767,300,1,319900
7/1/10,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,114,62,8339000
7/1/10,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,211,99,14038200
7/1/10,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,214,24,3412800
7/1/10,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,211,1,171500
7/1/10,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Regional Jet,Embraer,ERJ,190,154,14938000
7/1/10,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Freighter,Turbo Prop,Shorts,SD3,30,21,546000
7/1/10,Air China,CA,Air China,CA,International,Asia,Combi,Wide Body,Boeing,B747,400C,31,19530000
7/1/10,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,B747,400,31,18546844
7/1/10,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A340,300,14,5859827
7/1/10,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,B777,200,22,10340000
7/1/10,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,B737,700,186,23808000
7/1/10,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,400,111,13431000
7/1/10,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,800,132,19008000
7/1/10,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,800,35,5040000
7/1/10,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,B737,900,51,7461300
7/1/10,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,B737,900,27,3950100
7/1/10,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,B777,300ER,31,17174000
7/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B737,-,290,41760000
7/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,B757,-,124,24552000
7/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B767,200,125,33750000
7/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,B767,300,173,53630000
7/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,83,97,12610000
7/1/10,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,SP,167,21710000
7/1/10,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,B-99,-,5,54500
7/1/10,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,C-99,-,21,237300
7/1/10,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Fairchild,SA-227,-,25,350000
7/1/10,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,B747,400F,16,10656000
7/1/10,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,B777,200ER,17,7820000
7/1/10,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,B747,400,62,39060000
